"Time_in_Community","Gender","Working","Family","Hobbies","Social_Club","Political","Professional","Religious","Support_Group"
"Medium","M","Yes","Family_No","Hobbies_Yes","Social_Club_Yes","Political_No","Professional_No","Religious_Yes","Support_Group_No"
"Long","F","No","Family_Yes","Hobbies_No","Social_Club_No","Political_No","Professional_No","Religious_No","Support_Group_No"
"Short","F","No","Family_Yes","Hobbies_No","Social_Club_No","Political_No","Professional_No","Religious_No","Support_Group_No"
"Medium","M","Yes","Family_No","Hobbies_No","Social_Club_No","Political_No","Professional_No","Religious_No","Support_Group_No"
"Medium","M","No","Family_No","Hobbies_Yes","Social_Club_No","Political_No","Professional_No","Religious_No","Support_Group_No"
"Long","M","No","Family_No","Hobbies_Yes","Social_Club_No","Political_No","Professional_Yes","Religious_Yes","Support_Group_No"
"Long","M","Yes","Family_Yes","Hobbies_No","Social_Club_Yes","Political_No","Professional_No","Religious_Yes","Support_Group_No"
"Short","F","Yes","Family_No","Hobbies_No","Social_Club_No","Political_No","Professional_Yes","Religious_Yes","Support_Group_No"
"Long","M","No","Family_Yes","Hobbies_Yes","Social_Club_Yes","Political_No","Professional_No","Religious_Yes","Support_Group_No"
"Short","F","No","Family_No","Hobbies_No","Social_Club_No","Political_No","Professional_Yes","Religious_No","Support_Group_No"
"Short","M","No","Family_No","Hobbies_No","Social_Club_No","Political_No","Professional_No","Religious_No","Support_Group_No"
"Medium","F","No","Family_No","Hobbies_Yes","Social_Club_No","Political_No","Professional_No","Religious_No","Support_Group_Yes"
"Long","F","No","Family_Yes","Hobbies_No","Social_Club_No","Political_No","Professional_Yes","Religious_No","Support_Group_No"
"Long","F","Yes","Family_No","Hobbies_No","Social_Club_No","Political_No","Professional_No","Religious_Yes","Support_Group_No"
"Long","M","No","Family_Yes","Hobbies_No","Social_Club_Yes","Political_No","Professional_Yes","Religious_No","Support_Group_No"
"Long","F","Yes","Family_Yes","Hobbies_Yes","Social_Club_No","Political_No","Professional_No","Religious_Yes","Support_Group_No"
"Short","F","Yes","Family_No","Hobbies_No","Social_Club_No","Political_Yes","Professional_Yes","Religious_No","Support_Group_No"
"Short","F","Yes","Family_No","Hobbies_No","Social_Club_No","Political_No","Professional_No","Religious_No","Support_Group_No"
"Long","M","No","Family_No","Hobbies_No","Social_Club_Yes","Political_No","Professional_No","Religious_No","Support_Group_No"
"Medium","M","No","Family_No","Hobbies_No","Social_Club_No","Political_No","Professional_No","Religious_No","Support_Group_No"
"Medium","M","No","Family_Yes","Hobbies_No","Social_Club_No","Political_No","Professional_No","Religious_No","Support_Group_No"
"Long","F","No","Family_Yes","Hobbies_Yes","Social_Club_No","Political_No","Professional_No","Religious_Yes","Support_Group_No"
"Medium","M","Yes","Family_No","Hobbies_No","Social_Club_No","Political_Yes","Professional_Yes","Religious_Yes","Support_Group_No"
"Medium","M","No","Family_Yes","Hobbies_No","Social_Club_Yes","Political_No","Professional_No","Religious_No","Support_Group_No"
"Long","M","Yes","Family_No","Hobbies_No","Social_Club_No","Political_No","Professional_No","Religious_No","Support_Group_Yes"
"Long","M","Yes","Family_Yes","Hobbies_No","Social_Club_No","Political_No","Professional_Yes","Religious_Yes","Support_Group_No"
"Medium","F","Yes","Family_Yes","Hobbies_No","Social_Club_No","Political_No","Professional_Yes","Religious_No","Support_Group_No"
"Medium","F","Yes","Family_No","Hobbies_No","Social_Club_No","Political_No","Professional_Yes","Religious_No","Support_Group_No"
"Long","M","Yes","Family_No","Hobbies_No","Social_Club_No","Political_No","Professional_No","Religious_No","Support_Group_No"
"Short","F","Yes","Family_No","Hobbies_No","Social_Club_No","Political_No","Professional_No","Religious_No","Support_Group_No"
"Medium","F","Yes","Family_Yes","Hobbies_No","Social_Club_No","Political_No","Professional_No","Religious_No","Support_Group_Yes"
"Short","F","No","Family_Yes","Hobbies_Yes","Social_Club_No","Political_No","Professional_Yes","Religious_Yes","Support_Group_No"
"Medium","M","Yes","Family_Yes","Hobbies_Yes","Social_Club_Yes","Political_No","Professional_No","Religious_Yes","Support_Group_No"
"Medium","M","No","Family_Yes","Hobbies_Yes","Social_Club_Yes","Political_No","Professional_No","Religious_Yes","Support_Group_No"
"Medium","M","No","Family_Yes","Hobbies_Yes","Social_Club_Yes","Political_No","Professional_No","Religious_Yes","Support_Group_No"
"Medium","M","No","Family_Yes","Hobbies_Yes","Social_Club_No","Political_No","Professional_No","Religious_Yes","Support_Group_No"
"Long","M","Yes","Family_No","Hobbies_No","Social_Club_No","Political_No","Professional_Yes","Religious_No","Support_Group_No"
"Long","F","No","Family_Yes","Hobbies_No","Social_Club_No","Political_Yes","Professional_Yes","Religious_No","Support_Group_No"
"Long","F","No","Family_No","Hobbies_No","Social_Club_No","Political_No","Professional_No","Religious_No","Support_Group_No"
"Medium","F","Yes","Family_No","Hobbies_No","Social_Club_Yes","Political_No","Professional_No","Religious_No","Support_Group_No"
"Long","M","Yes","Family_No","Hobbies_No","Social_Club_No","Political_No","Professional_No","Religious_Yes","Support_Group_No"
"Short","F","Yes","Family_No","Hobbies_No","Social_Club_No","Political_No","Professional_No","Religious_No","Support_Group_No"
"Long","M","Yes","Family_No","Hobbies_No","Social_Club_No","Political_No","Professional_No","Religious_Yes","Support_Group_No"
"Short","M","No","Family_Yes","Hobbies_No","Social_Club_No","Political_No","Professional_Yes","Religious_No","Support_Group_No"
"Long","M","No","Family_Yes","Hobbies_Yes","Social_Club_No","Political_Yes","Professional_Yes","Religious_No","Support_Group_Yes"
"Long","M","No","Family_No","Hobbies_No","Social_Club_No","Political_Yes","Professional_No","Religious_No","Support_Group_No"
"Long","F","Yes","Family_No","Hobbies_Yes","Social_Club_No","Political_No","Professional_Yes","Religious_Yes","Support_Group_No"
"Long","F","Yes","Family_No","Hobbies_No","Social_Club_No","Political_No","Professional_No","Religious_Yes","Support_Group_No"
"Medium","F","No","Family_No","Hobbies_No","Social_Club_No","Political_No","Professional_Yes","Religious_No","Support_Group_No"
"Short","F","No","Family_Yes","Hobbies_Yes","Social_Club_Yes","Political_No","Professional_No","Religious_Yes","Support_Group_No"
"Long","M","No","Family_Yes","Hobbies_No","Social_Club_No","Political_No","Professional_No","Religious_No","Support_Group_Yes"
"Long","M","No","Family_Yes","Hobbies_No","Social_Club_No","Political_Yes","Professional_No","Religious_Yes","Support_Group_No"
"Short","M","No","Family_No","Hobbies_No","Social_Club_No","Political_No","Professional_Yes","Religious_No","Support_Group_No"
"Long","M","No","Family_Yes","Hobbies_Yes","Social_Club_Yes","Political_No","Professional_No","Religious_Yes","Support_Group_No"
"Medium","F","Yes","Family_Yes","Hobbies_No","Social_Club_No","Political_Yes","Professional_Yes","Religious_No","Support_Group_No"
"Long","F","Yes","Family_No","Hobbies_No","Social_Club_No","Political_No","Professional_No","Religious_No","Support_Group_No"
"Short","M","No","Family_No","Hobbies_No","Social_Club_No","Political_No","Professional_No","Religious_No","Support_Group_No"
"Medium","F","Yes","Family_No","Hobbies_No","Social_Club_Yes","Political_No","Professional_No","Religious_Yes","Support_Group_No"
"Medium","F","No","Family_No","Hobbies_No","Social_Club_No","Political_No","Professional_Yes","Religious_No","Support_Group_No"
"Medium","M","No","Family_No","Hobbies_No","Social_Club_No","Political_Yes","Professional_Yes","Religious_No","Support_Group_Yes"
"Medium","M","Yes","Family_Yes","Hobbies_Yes","Social_Club_No","Political_No","Professional_No","Religious_Yes","Support_Group_No"
"Long","M","No","Family_No","Hobbies_No","Social_Club_No","Political_No","Professional_Yes","Religious_No","Support_Group_Yes"
"Long","M","Yes","Family_No","Hobbies_No","Social_Club_No","Political_No","Professional_Yes","Religious_No","Support_Group_No"
"Medium","F","Yes","Family_No","Hobbies_No","Social_Club_No","Political_No","Professional_No","Religious_No","Support_Group_No"
"Short","F","Yes","Family_No","Hobbies_No","Social_Club_No","Political_No","Professional_No","Religious_No","Support_Group_Yes"
"Long","F","Yes","Family_No","Hobbies_No","Social_Club_No","Political_Yes","Professional_Yes","Religious_No","Support_Group_No"
"Medium","F","No","Family_No","Hobbies_No","Social_Club_No","Political_No","Professional_No","Religious_No","Support_Group_No"
"Medium","M","Yes","Family_No","Hobbies_Yes","Social_Club_No","Political_No","Professional_No","Religious_Yes","Support_Group_No"
"Medium","F","No","Family_No","Hobbies_No","Social_Club_No","Political_Yes","Professional_Yes","Religious_No","Support_Group_No"
"Medium","M","No","Family_Yes","Hobbies_Yes","Social_Club_No","Political_No","Professional_No","Religious_Yes","Support_Group_Yes"
"Long","M","No","Family_Yes","Hobbies_Yes","Social_Club_No","Political_Yes","Professional_Yes","Religious_Yes","Support_Group_No"
"Medium","M","No","Family_No","Hobbies_Yes","Social_Club_Yes","Political_No","Professional_No","Religious_Yes","Support_Group_No"
"Medium","M","No","Family_No","Hobbies_No","Social_Club_No","Political_No","Professional_No","Religious_No","Support_Group_No"
"Long","M","No","Family_Yes","Hobbies_Yes","Social_Club_Yes","Political_No","Professional_Yes","Religious_Yes","Support_Group_No"
"Long","M","No","Family_No","Hobbies_No","Social_Club_No","Political_No","Professional_No","Religious_Yes","Support_Group_No"
"Long","F","Yes","Family_No","Hobbies_No","Social_Club_No","Political_No","Professional_No","Religious_No","Support_Group_No"
"Medium","F","Yes","Family_No","Hobbies_No","Social_Club_No","Political_No","Professional_No","Religious_No","Support_Group_No"
"Long","F","Yes","Family_No","Hobbies_No","Social_Club_Yes","Political_No","Professional_No","Religious_Yes","Support_Group_No"
"Long","M","No","Family_No","Hobbies_Yes","Social_Club_Yes","Political_No","Professional_No","Religious_Yes","Support_Group_No"
"Medium","F","No","Family_Yes","Hobbies_Yes","Social_Club_Yes","Political_No","Professional_No","Religious_No","Support_Group_No"
"Medium","F","No","Family_Yes","Hobbies_No","Social_Club_No","Political_No","Professional_No","Religious_Yes","Support_Group_No"
"Medium","M","Yes","Family_Yes","Hobbies_No","Social_Club_No","Political_Yes","Professional_Yes","Religious_Yes","Support_Group_Yes"
"Medium","M","No","Family_Yes","Hobbies_Yes","Social_Club_No","Political_No","Professional_Yes","Religious_Yes","Support_Group_No"
"Long","F","No","Family_No","Hobbies_No","Social_Club_No","Political_No","Professional_No","Religious_No","Support_Group_No"
"Long","M","Yes","Family_No","Hobbies_No","Social_Club_No","Political_No","Professional_Yes","Religious_No","Support_Group_No"
"Long","F","Yes","Family_Yes","Hobbies_Yes","Social_Club_No","Political_No","Professional_No","Religious_Yes","Support_Group_No"
"Medium","F","Yes","Family_Yes","Hobbies_No","Social_Club_No","Political_No","Professional_No","Religious_No","Support_Group_No"
"Long","M","No","Family_Yes","Hobbies_No","Social_Club_No","Political_No","Professional_No","Religious_Yes","Support_Group_No"
"Short","F","No","Family_No","Hobbies_No","Social_Club_No","Political_No","Professional_Yes","Religious_No","Support_Group_No"
"Long","F","No","Family_No","Hobbies_No","Social_Club_No","Political_No","Professional_No","Religious_Yes","Support_Group_No"
"Long","M","Yes","Family_Yes","Hobbies_No","Social_Club_No","Political_No","Professional_No","Religious_Yes","Support_Group_No"
"Short","F","Yes","Family_Yes","Hobbies_No","Social_Club_No","Political_No","Professional_Yes","Religious_Yes","Support_Group_No"
"Long","F","No","Family_Yes","Hobbies_Yes","Social_Club_No","Political_No","Professional_No","Religious_Yes","Support_Group_No"
"Long","M","No","Family_No","Hobbies_No","Social_Club_No","Political_No","Professional_No","Religious_Yes","Support_Group_No"
"Long","M","Yes","Family_No","Hobbies_No","Social_Club_No","Political_No","Professional_No","Religious_No","Support_Group_No"
"Medium","F","No","Family_No","Hobbies_Yes","Social_Club_No","Political_No","Professional_No","Religious_No","Support_Group_No"
"Long","M","Yes","Family_Yes","Hobbies_Yes","Social_Club_No","Political_No","Professional_No","Religious_Yes","Support_Group_No"
"Short","M","Yes","Family_Yes","Hobbies_No","Social_Club_No","Political_Yes","Professional_Yes","Religious_No","Support_Group_No"
"Medium","M","Yes","Family_Yes","Hobbies_Yes","Social_Club_Yes","Political_Yes","Professional_No","Religious_Yes","Support_Group_No"
"Long","F","No","Family_No","Hobbies_No","Social_Club_No","Political_No","Professional_No","Religious_No","Support_Group_No"
"Medium","M","No","Family_No","Hobbies_No","Social_Club_No","Political_No","Professional_Yes","Religious_No","Support_Group_No"
"Short","F","Yes","Family_No","Hobbies_No","Social_Club_Yes","Political_No","Professional_No","Religious_No","Support_Group_No"
"Long","F","Yes","Family_Yes","Hobbies_Yes","Social_Club_No","Political_Yes","Professional_No","Religious_No","Support_Group_Yes"
"Short","M","Yes","Family_No","Hobbies_No","Social_Club_No","Political_Yes","Professional_No","Religious_No","Support_Group_No"
"Medium","M","No","Family_No","Hobbies_Yes","Social_Club_No","Political_No","Professional_Yes","Religious_Yes","Support_Group_No"
"Long","F","Yes","Family_No","Hobbies_No","Social_Club_No","Political_Yes","Professional_Yes","Religious_Yes","Support_Group_No"
"Long","F","Yes","Family_Yes","Hobbies_Yes","Social_Club_Yes","Political_No","Professional_No","Religious_Yes","Support_Group_No"
"Medium","F","Yes","Family_No","Hobbies_No","Social_Club_No","Political_Yes","Professional_No","Religious_No","Support_Group_No"
"Long","M","Yes","Family_No","Hobbies_No","Social_Club_No","Political_No","Professional_No","Religious_Yes","Support_Group_No"
"Long","M","Yes","Family_No","Hobbies_No","Social_Club_No","Political_No","Professional_No","Religious_No","Support_Group_No"
"Short","F","No","Family_No","Hobbies_No","Social_Club_Yes","Political_No","Professional_Yes","Religious_Yes","Support_Group_No"
"Medium","M","No","Family_No","Hobbies_Yes","Social_Club_No","Political_No","Professional_No","Religious_Yes","Support_Group_No"
"Long","F","Yes","Family_No","Hobbies_No","Social_Club_Yes","Political_No","Professional_No","Religious_Yes","Support_Group_No"
"Long","M","Yes","Family_Yes","Hobbies_Yes","Social_Club_No","Political_No","Professional_No","Religious_Yes","Support_Group_No"
"Medium","F","Yes","Family_Yes","Hobbies_Yes","Social_Club_Yes","Political_No","Professional_No","Religious_Yes","Support_Group_No"
"Medium","M","No","Family_No","Hobbies_No","Social_Club_No","Political_No","Professional_No","Religious_No","Support_Group_No"
"Short","M","No","Family_No","Hobbies_No","Social_Club_No","Political_No","Professional_No","Religious_Yes","Support_Group_No"
"Long","F","No","Family_No","Hobbies_No","Social_Club_No","Political_No","Professional_No","Religious_No","Support_Group_No"
"Medium","F","No","Family_Yes","Hobbies_No","Social_Club_No","Political_No","Professional_No","Religious_No","Support_Group_Yes"
